"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Amount","Date","Notes","Type"
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","Before 1 January 2017","18 May 16","18 May 16","Canberra","Minister - Official Business","1","273.00","273.00","18-May-2016","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","31 Jan 17 - Melbourne to Canberra","","","637.91","31-Jan-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","1 Feb 17 - Canberra to Adelaide","","","861.23","01-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","2 Feb 17 - Adelaide to Melbourne","","","782.40","02-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","6 Feb 17 - Melbourne to Canberra","","","716.51","06-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","6 Feb 17 - Canberra to Melbourne","","","716.51","06-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","7 Feb 17 - Melbourne to Canberra","","","637.91","07-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","10 Feb 17 - Canberra to Sydney","","","628.69","10-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","10 Feb 17 - Sydney to Melbourne","","","842.36","10-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","12 Feb 17 - Melbourne to Canberra","","","422.03","12-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","16 Feb 17 - Canberra to Melbourne","","","716.51","16-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","20 Feb 17 - Melbourne to Sydney","","","842.36","20-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","21 Feb 17 - Sydney to Melbourne","","","842.36","21-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","22 Feb 17 - Melbourne to Canberra","","","751.97","22-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","22 Feb 17 - Canberra to Sydney","","","354.03","22-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","23 Feb 17 - Sydney to Melbourne","","","883.94","23-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","26 Feb 17 - Melbourne to Sydney","","","883.94","26-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","26 Feb 17 - Sydney to Melbourne","","","883.94","26-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","27 Feb 17 - Melbourne to Canberra","","","637.91","27-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","2 Mar 17 - Canberra to Melbourne","","","751.97","02-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","7 Mar 17 - Melbourne to Canberra","","","637.91","07-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","7 Mar 17 - Canberra to Melbourne","","","438.57","07-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","9 Mar 17 - Melbourne to Sydney","","","883.94","09-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","9 Mar 17 - Sydney to Melbourne","","","883.94","09-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","10 Mar 17 - Melbourne to Sydney","","","768.76","10-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","10 Mar 17 - Sydney to Melbourne","","","883.94","10-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","14 Mar 17 - Melbourne to Canberra","","","751.97","14-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","14 Mar 17 - Canberra to Melbourne","","","751.97","14-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","15 Mar 17 - Melbourne to Canberra","","","637.91","15-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","15 Mar 17 - Canberra to Adelaide","","","903.52","15-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","16 Mar 17 - Adelaide to Melbourne","","","821.27","16-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","19 Mar 17 - Melbourne to Canberra","","","751.97","19-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","Before 1 January 2017","","","","13 Dec 16 - Canberra to Melbourne","","","637.91","13-Dec-2016","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2017","","","","Lease 11 Jan to 10 Feb 17","","","940.98","10-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2017","","","","Fuel 26 Jan to 22 Feb 17","","","144.99","22-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2017","","","","Lease 11 Feb to 10 Mar 17","","","940.98","10-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","Before 1 January 2017","","","","Fuel 4 Dec to 7 Dec 16","","","40.19","07-Dec-2016","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","Before 1 January 2017","","","","Lease 11 Dec 16 to 10 Jan 17","","","940.98","11-Dec-2016","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","Before 1 January 2017","","","","Fuel 17 Dec to 22 Jan 17","","","292.25","22-Jan-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","24 Jan 17 - Melbourne","","","136.71","24-Jan-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","24 Jan 17 - Melbourne","","","192.57","24-Jan-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","31 Jan 17 - Melbourne","","","76.42","31-Jan-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","31 Jan 17 - Canberra","","","41.80","31-Jan-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","1 Feb 17 - Canberra","","","90.39","01-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","1 Feb 17 - Canberra","","","57.64","01-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","1 Feb 17 - Canberra","","","40.00","01-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","1 Feb 17 - Canberra","","","53.71","01-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","1 Feb 17 - Adelaide","","","80.40","01-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","1 Feb 17 - Adelaide","","","40.00","01-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","2 Feb 17 - Adelaide","","","40.00","02-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","2 Feb 17 - Adelaide","","","40.00","02-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","2 Feb 17 - Adelaide","","","65.50","02-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","2 Feb 17 - Adelaide","","","148.03","02-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","2 Feb 17 - Adelaide","","","47.16","02-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","2 Feb 17 - Adelaide","","","78.60","02-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","2 Feb 17 - Melbourne","","","62.70","02-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","3 Feb 17 - Melbourne","","","119.20","03-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","3 Feb 17 - Melbourne","","","90.39","03-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","3 Feb 17 - Melbourne","","","87.76","03-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","3 Feb 17 - Melbourne","","","87.77","03-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","5 Feb 17 - Melbourne","","","83.50","05-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","5 Feb 17 - Melbourne","","","88.74","05-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","6 Feb 17 - Melbourne","","","86.30","06-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","6 Feb 17 - Canberra","","","41.80","06-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","6 Feb 17 - Canberra","","","40.00","06-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","6 Feb 17 - Melbourne","","","54.84","06-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","6 Feb 17 - Melbourne","","","47.10","06-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","6 Feb 17 - Melbourne","","","92.25","06-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","7 Feb 17 - Melbourne","","","76.42","07-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","7 Feb 17 - Canberra","","","41.80","07-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","8 Feb 17 - Canberra","","","98.25","08-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","10 Feb 17 - Canberra","","","40.00","10-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","10 Feb 17 - Sydney","","","72.88","10-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","10 Feb 17 - Sydney","","","45.85","10-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","10 Feb 17 - Melbourne","","","71.98","10-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","12 Feb 17 - Melbourne","","","86.90","12-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","12 Feb 17 - Canberra","","","80.40","12-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","13 Feb 17 - Canberra","","","40.00","13-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","14 Feb 17 - Canberra","","","40.00","14-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","16 Feb 17 - Canberra","","","40.00","16-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","16 Feb 17 - Melbourne","","","65.32","16-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","19 Feb 17 - Melbourne","","","78.60","19-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","19 Feb 17 - Melbourne","","","78.60","19-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","20 Feb 17 - Melbourne","","","81.66","20-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","20 Feb 17 - Sydney","","","43.80","20-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","20 Feb 17 - Sydney","","","78.60","20-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","20 Feb 17 - Sydney","","","43.60","20-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","21 Feb 17 - Sydney","","","57.64","21-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","21 Feb 17 - Melbourne","","","65.32","21-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","22 Feb 17 - Melbourne","","","71.18","22-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","22 Feb 17 - Canberra","","","41.80","22-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","22 Feb 17 - Canberra","","","40.00","22-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","22 Feb 17 - Sydney","","","158.03","22-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","23 Feb 17 - Sydney","","","40.00","23-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","23 Feb 17 - Sydney","","","40.00","23-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","23 Feb 17 - Melbourne","","","193.81","23-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","26 Feb 17 - Melbourne","","","86.90","26-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","26 Feb 17 - Sydney","","","102.05","26-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","26 Feb 17 - Melbourne","","","88.90","26-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","27 Feb 17 - Melbourne","","","75.11","27-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","27 Feb 17 - Canberra","","","165.86","27-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","27 Feb 17 - Canberra","","","40.00","27-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","28 Feb 17 - Canberra","","","40.00","28-Feb-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","1 Mar 17 - Canberra","","","40.00","01-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","2 Mar 17 - Canberra","","","41.92","02-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","2 Mar 17 - Melbourne","","","92.83","02-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","6 Mar 17 - Melbourne","","","83.84","06-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","6 Mar 17 - Melbourne","","","78.60","06-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","7 Mar 17 - Melbourne","","","128.93","07-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","7 Mar 17 - Canberra","","","41.80","07-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","7 Mar 17 - Canberra","","","40.00","07-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","7 Mar 17 - Melbourne","","","60.08","07-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","9 Mar 17 - Melbourne","","","62.01","09-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","9 Mar 17 - Sydney","","","67.64","09-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","9 Mar 17 - Sydney","","","65.50","09-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","9 Mar 17 - Melbourne","","","88.90","09-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","10 Mar 17 - Melbourne","","","56.77","10-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","10 Mar 17 - Sydney","","","53.23","10-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","10 Mar 17 - Sydney","","","85.15","10-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","10 Mar 17 - Melbourne","","","95.45","10-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","14 Mar 17 - Melbourne","","","68.56","14-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","14 Mar 17 - Canberra","","","41.80","14-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","14 Mar 17 - Canberra","","","40.00","14-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","14 Mar 17 - Melbourne","","","67.94","14-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","15 Mar 17 - Melbourne","","","83.09","15-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","15 Mar 17 - Melbourne","","","55.57","15-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","15 Mar 17 - Canberra","","","41.80","15-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","15 Mar 17 - Canberra","","","40.00","15-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","15 Mar 17 - Adelaide","","","41.80","15-Mar-2017","",""
"Josh Frydenberg","Representative","Kooyong","Victoria","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","16 Mar 17 - Adelaide","","","267.24","16-Mar-2017","",""
